customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05793,Male,1,Yes,No,57,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,48.67,2768.67,No
CUST-05794,Male,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.64,885.0,Yes
CUST-05795,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.86,414.77,No
CUST-05796,Female,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,47.67,2145.44,Yes
CUST-05797,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),52.96,1433.81,No
CUST-05798,Male,0,No,Yes,61,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),54.0,3291.77,No
CUST-05799,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),68.32,1774.29,No
CUST-05800,Male,0,Yes,No,29,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,55.07,1600.52,Yes
CUST-05801,Female,0,No,No,44,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,41.74,1839.03,No
CUST-05802,Male,1,Yes,No,29,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),58.98,1716.5,No
CUST-05803,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),59.48,112.49,Yes
CUST-05804,Male,0,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.17,178.36,Yes
CUST-05805,Male,1,No,Yes,9,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,49.51,442.02,Yes
CUST-05806,Male,1,No,Yes,15,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.25,767.19,Yes
CUST-05807,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,49.92,2894.16,No
CUST-05808,Female,1,Yes,Yes,2,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,31.23,63.54,No
CUST-05809,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),66.46,193.89,No
CUST-05810,Female,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),53.66,2794.58,No
CUST-05811,Male,1,No,Yes,55,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.7,3341.76,No
CUST-05812,Male,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,61.9,3278.67,No
CUST-05813,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.22,1879.64,No
CUST-05814,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.72,2517.48,No
CUST-05815,Male,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,33.94,1323.05,No
CUST-05816,Male,0,No,Yes,43,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),37.27,1603.44,No
CUST-05817,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.1,447.1,No
CUST-05818,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,58.97,2182.28,No
CUST-05819,Male,0,No,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),40.98,2244.57,No
CUST-05820,Female,0,No,No,32,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),45.87,1466.9,No
CUST-05821,Male,1,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),58.94,825.21,No
CUST-05822,Female,0,Yes,No,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.94,2857.09,No
CUST-05823,Male,0,Yes,No,27,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,50.78,1362.38,No
CUST-05824,Female,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),64.84,1551.59,No
CUST-05825,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,52.17,1143.21,No
CUST-05826,Female,1,No,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),68.78,3092.71,No
CUST-05827,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,47.85,380.33,Yes
CUST-05828,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.41,1508.22,No
CUST-05829,Female,0,No,Yes,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.03,1675.15,No
CUST-05830,Male,0,Yes,No,47,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),37.65,1773.13,No
CUST-05831,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.06,495.62,No
CUST-05832,Female,0,No,Yes,32,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),33.78,1082.13,No
CUST-05833,Male,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,68.52,3084.29,Yes
CUST-05834,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),38.4,1697.18,No
CUST-05835,Male,0,Yes,No,41,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),54.64,2238.15,No
CUST-05836,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.78,1753.65,No
CUST-05837,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),33.46,367.45,No
CUST-05838,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.49,469.5,No
CUST-05839,Female,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.76,592.51,No
CUST-05840,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.9,1046.64,Yes
CUST-05841,Female,0,Yes,No,43,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,41.62,1791.63,Yes
CUST-05842,Male,0,No,Yes,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,59.22,3853.39,Yes
CUST-05843,Male,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),50.56,2729.23,No
CUST-05844,Female,0,Yes,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.79,884.33,Yes
CUST-05845,Male,0,Yes,Yes,21,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,38.43,802.69,No
CUST-05846,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.61,736.49,No
CUST-05847,Female,0,Yes,Yes,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.26,247.97,No
CUST-05848,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),32.49,1989.83,No
CUST-05849,Female,0,No,No,62,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),53.36,3311.38,Yes
CUST-05850,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.58,1883.23,No
CUST-05851,Male,1,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,49.95,242.28,No
CUST-05852,Male,0,Yes,No,15,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,47.08,704.9,Yes
CUST-05853,Female,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),39.58,2254.71,No
CUST-05854,Female,0,Yes,Yes,5,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,48.04,239.52,No
CUST-05855,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.51,1055.33,No
CUST-05856,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,40.81,156.62,No
CUST-05857,Female,1,Yes,No,56,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),48.66,2726.7,No
CUST-05858,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.89,,No
CUST-05859,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.89,950.38,No
CUST-05860,Female,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.18,1875.83,No
CUST-05861,Male,1,No,Yes,68,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,44.66,3038.28,No
CUST-05862,Female,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.53,1418.85,No
CUST-05863,Male,0,Yes,No,14,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),47.87,677.89,Yes
CUST-05864,Female,0,No,No,68,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.1,4152.64,Yes
CUST-05865,Male,1,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.14,159.11,No
CUST-05866,Male,0,No,No,67,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),42.27,2837.51,No
CUST-05867,Male,0,No,No,46,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),50.18,2302.24,No
CUST-05868,Female,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.3,590.81,Yes
CUST-05869,Female,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),52.2,629.26,No
CUST-05870,Female,0,No,No,52,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),38.57,2011.6,Yes
CUST-05871,Male,0,Yes,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.69,2007.95,Yes
CUST-05872,Female,0,No,No,2,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),44.72,89.76,No
CUST-05873,Male,0,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.59,39.15,No
CUST-05874,Female,0,Yes,No,55,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),60.44,3321.04,No
CUST-05875,Male,0,Yes,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,58.52,1994.6,Yes
CUST-05876,Male,0,No,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,58.34,3723.45,Yes
CUST-05877,Male,0,Yes,No,68,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),41.13,2795.07,No
CUST-05878,Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,41.2,488.34,No
CUST-05879,Female,0,No,Yes,50,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,33.07,1648.79,No
CUST-05880,Female,0,No,Yes,21,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,44.14,929.41,No
CUST-05881,Male,1,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.82,657.77,Yes
CUST-05882,Male,0,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.37,4017.43,No
CUST-05883,Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),53.33,741.51,No
CUST-05884,Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,57.95,2311.25,No
CUST-05885,Female,0,No,No,30,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,56.25,1686.75,No
CUST-05886,Male,0,Yes,No,14,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,49.84,698.64,No
CUST-05887,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.02,1349.8,No
CUST-05888,Male,0,No,No,17,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,42.02,717.08,No
CUST-05889,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.99,3851.63,No
CUST-05890,Male,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),57.83,1269.82,Yes
CUST-05891,Female,0,No,Yes,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),49.62,2626.42,No
CUST-05892,Male,0,No,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,48.17,1540.42,No
CUST-05893,Male,0,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),32.47,1779.72,No
CUST-05894,Male,1,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.32,1103.75,No
CUST-05895,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),57.56,2188.91,No
CUST-05896,Male,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,49.56,2472.63,No
CUST-05897,Female,0,No,No,66,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,49.21,3251.93,No
CUST-05898,Male,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,63.95,2881.81,No
CUST-05899,Male,0,Yes,No,8,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),38.27,301.75,No
CUST-05900,Male,0,No,No,65,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),58.03,3776.58,No
CUST-05901,Female,0,Yes,No,40,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.81,2110.39,No
CUST-05902,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,41.62,217.96,No
CUST-05903,Female,1,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,62.79,2826.65,No
CUST-05904,Male,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.34,1618.73,No
CUST-05905,Female,1,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,58.14,2088.37,Yes
CUST-05906,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),50.08,848.28,No
CUST-05907,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,70.55,2890.64,No
CUST-05908,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),55.32,1660.92,No
CUST-05909,Male,0,No,No,52,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,43.09,2237.18,No
CUST-05910,Male,1,No,No,20,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,46.41,931.81,No
CUST-05911,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),62.15,2237.74,No
CUST-05912,Female,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.24,1935.8,No
CUST-05913,Male,1,No,No,45,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),55.84,2509.0,No
CUST-05914,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,58.4,238.71,No
CUST-05915,Female,0,No,No,50,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),49.53,2480.85,No
CUST-05916,Male,0,No,Yes,55,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,69.56,,No
CUST-05917,Male,0,No,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.27,1564.1,No
CUST-05918,Female,0,No,No,42,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,42.72,1798.7,No
CUST-05919,Male,0,Yes,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,34.75,66.11,No
CUST-05920,Male,0,Yes,No,46,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),48.36,2221.93,Yes
CUST-05921,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.63,51.77,Yes
CUST-05922,Male,0,No,Yes,50,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.72,2580.55,No
CUST-05923,Male,1,Yes,No,1,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),44.29,46.03,Yes
CUST-05924,Female,0,No,Yes,13,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,50.81,658.4,No
CUST-05925,Female,0,No,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),47.36,3310.36,No
CUST-05926,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,68.83,1519.31,No
CUST-05927,Female,0,No,Yes,17,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.69,1090.43,No
CUST-05928,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,47.46,2800.02,No
CUST-05929,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),64.7,4528.0,No
CUST-05930,Male,1,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.73,97.11,Yes
CUST-05931,Male,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.29,2404.5,No
CUST-05932,Male,0,Yes,No,49,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),57.55,2818.54,No
CUST-05933,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),57.11,2861.36,No
CUST-05934,Female,0,No,Yes,35,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),34.23,1201.36,No
CUST-05935,Male,0,Yes,No,23,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),65.2,1493.66,No
CUST-05936,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.02,1590.06,No
CUST-05937,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,56.51,398.39,No
CUST-05938,Female,1,No,No,50,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),64.98,3253.87,No
CUST-05939,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,27.59,275.34,No
CUST-05940,Male,0,Yes,No,55,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,44.16,2424.14,No
CUST-05941,Male,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.47,559.48,No
CUST-05942,Female,0,Yes,Yes,23,No,No phone service,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,46.28,1062.98,No
CUST-05943,Male,0,Yes,Yes,64,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),43.65,2795.46,No
CUST-05944,Female,0,No,Yes,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.91,2054.67,Yes
CUST-05945,Female,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.55,2471.14,No
CUST-05946,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.71,176.78,Yes
CUST-05947,Female,0,Yes,No,29,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),60.62,1756.89,Yes
CUST-05948,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),53.78,963.5,No
CUST-05949,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,55.63,3957.88,No
CUST-05950,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),64.25,1860.64,No
CUST-05951,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.68,1747.76,No
CUST-05952,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.35,142.66,No
CUST-05953,Female,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,35.09,2416.36,No
CUST-05954,Male,0,No,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,65.76,3673.36,No
CUST-05955,Female,0,No,Yes,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),57.06,2968.94,No
CUST-05956,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),55.14,822.97,No
CUST-05957,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,43.96,883.14,No
CUST-05958,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,54.93,867.82,Yes
CUST-05959,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,32.05,802.58,No
CUST-05960,Female,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,54.22,3087.73,No
CUST-05961,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,67.64,1416.08,No
CUST-05962,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),56.57,292.42,No
CUST-05963,Female,0,No,No,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,36.81,322.47,No
CUST-05964,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,65.91,723.61,No
